name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34276.nii.gz,0.8887,0.7776,0.8779,2.236,8.282,1.000
BRATS_34277.nii.gz,0.8873,0.7695,0.8860,2.000,3.000,1.000
BRATS_34278.nii.gz,0.8777,0.7680,0.9093,2.000,3.000,1.000
BRATS_34279.nii.gz,0.8745,0.7647,0.9017,2.000,3.000,1.000
BRATS_34280.nii.gz,0.8797,0.7703,0.8980,2.000,3.000,1.000
BRATS_34281.nii.gz,0.8724,0.7528,0.8934,2.000,3.000,1.000
BRATS_34282.nii.gz,0.8841,0.7808,0.9106,2.000,3.000,1.000
BRATS_34283.nii.gz,0.8843,0.7843,0.9062,2.000,3.000,1.000
BRATS_34284.nii.gz,0.8830,0.7916,0.9011,2.000,4.000,1.000
BRATS_34285.nii.gz,0.8916,0.8070,0.8952,2.000,3.606,1.000
BRATS_34286.nii.gz,0.8926,0.8209,0.8940,2.000,2.236,1.000
BRATS_34287.nii.gz,0.8951,0.8226,0.9034,2.000,2.189,1.000
BRATS_34288.nii.gz,0.8871,0.8188,0.9088,2.000,2.828,1.000
BRATS_34289.nii.gz,0.8823,0.8263,0.9208,2.828,2.828,1.000
BRATS_34290.nii.gz,0.8799,0.8279,0.9163,2.236,2.236,1.000
BRATS_34291.nii.gz,0.8723,0.8150,0.9158,2.828,3.000,1.000
BRATS_34440.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34441.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34442.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34443.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34444.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34445.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34446.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34447.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
