name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34777.nii.gz,0.8560,0.8258,0.8832,2.000,2.000,1.000
BRATS_34778.nii.gz,0.8678,0.8320,0.8646,2.000,2.000,1.000
BRATS_34779.nii.gz,0.8886,0.8673,0.8986,1.414,1.414,1.000
BRATS_34780.nii.gz,0.8910,0.8688,0.9167,1.000,1.414,1.000
BRATS_34781.nii.gz,0.8800,0.8592,0.9200,1.414,1.414,1.000
BRATS_34782.nii.gz,0.8566,0.8334,0.9199,2.236,2.236,1.000
BRATS_34783.nii.gz,0.8357,0.8116,0.8978,6.676,10.161,1.000
BRATS_34784.nii.gz,0.8213,0.8010,0.9163,8.704,10.490,1.000
BRATS_34785.nii.gz,0.8261,0.8096,0.9194,9.220,19.263,1.000
BRATS_34786.nii.gz,0.8068,0.7917,0.9444,21.524,22.186,1.000
BRATS_34787.nii.gz,0.7852,0.7728,0.9068,23.582,24.054,1.000
BRATS_34788.nii.gz,0.7740,0.7647,0.9156,22.836,23.022,1.000
BRATS_34789.nii.gz,0.7780,0.7713,0.9010,21.113,21.172,1.000
