name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_33771.nii.gz,0.8900,0.8504,0.8895,2.000,2.236,1.000
BRATS_33772.nii.gz,0.8968,0.8503,0.8739,2.000,2.000,1.000
BRATS_33773.nii.gz,0.8918,0.8588,0.9051,2.000,2.000,1.000
BRATS_33774.nii.gz,0.8741,0.8448,0.9114,2.828,2.991,1.000
BRATS_33775.nii.gz,0.8537,0.8231,0.9058,3.606,4.000,1.000
BRATS_33776.nii.gz,0.9136,0.8912,0.9082,1.000,1.414,1.000
BRATS_33777.nii.gz,0.9263,0.9012,0.9097,1.000,1.000,1.000
BRATS_33778.nii.gz,0.9046,0.8816,0.8889,1.000,1.000,1.000
BRATS_33779.nii.gz,0.8872,0.8701,0.8893,1.414,1.414,1.000
BRATS_33780.nii.gz,0.8915,0.8749,0.8889,1.414,1.414,1.000
BRATS_33781.nii.gz,0.8966,0.8858,0.9416,1.000,1.000,1.000
BRATS_33782.nii.gz,0.9128,0.9106,0.9435,1.000,1.000,1.000
BRATS_33783.nii.gz,0.9152,0.9126,0.9406,1.000,1.000,1.000
BRATS_33784.nii.gz,0.8928,0.8872,0.8375,1.000,1.000,2.000
BRATS_33785.nii.gz,0.8695,0.8671,0.7593,1.414,1.414,4.153
BRATS_33786.nii.gz,0.8532,0.8532,0.7947,2.000,2.000,1.414
BRATS_33787.nii.gz,0.8720,0.8714,0.5676,2.000,2.000,3.000
BRATS_33936.nii.gz,0.8332,0.6727,0.6835,3.606,5.385,5.000
BRATS_33937.nii.gz,0.8081,0.6287,0.6785,5.983,6.708,5.035
BRATS_33938.nii.gz,0.8354,0.6736,0.6939,4.000,5.000,6.000
BRATS_33939.nii.gz,0.8459,0.6871,0.7345,3.162,4.000,5.666
BRATS_33940.nii.gz,0.8333,0.6679,0.7284,4.472,5.099,5.000
BRATS_33941.nii.gz,0.8309,0.6927,0.7560,4.000,5.385,5.000
BRATS_33942.nii.gz,0.8428,0.7018,0.7681,3.803,5.000,4.243
BRATS_33943.nii.gz,0.8139,0.7183,0.7755,5.000,5.000,4.000
BRATS_33944.nii.gz,0.7986,0.7155,0.7930,5.000,5.000,3.154
