name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34274.nii.gz,0.7959,0.6696,0.9020,10.469,14.755,1.000
BRATS_34275.nii.gz,0.8044,0.6730,0.8847,11.180,15.000,1.000
BRATS_34276.nii.gz,0.8177,0.6547,0.8569,9.541,13.000,1.000
BRATS_34277.nii.gz,0.8144,0.6554,0.8731,7.616,11.402,1.000
BRATS_34278.nii.gz,0.7940,0.6324,0.8925,7.221,11.000,1.000
BRATS_34279.nii.gz,0.7924,0.6408,0.8997,11.000,15.811,1.000
BRATS_34280.nii.gz,0.7973,0.6532,0.9045,12.083,17.386,1.000
BRATS_34281.nii.gz,0.8209,0.6841,0.9130,8.485,12.728,1.000
BRATS_34282.nii.gz,0.8474,0.7291,0.9149,5.000,7.071,1.000
BRATS_34283.nii.gz,0.8646,0.7462,0.9192,3.606,5.385,1.000
BRATS_34284.nii.gz,0.8699,0.7704,0.9055,3.162,5.831,1.000
BRATS_34285.nii.gz,0.8767,0.7832,0.8846,4.000,7.000,1.414
BRATS_34286.nii.gz,0.8691,0.7907,0.8856,5.000,8.000,1.414
BRATS_34287.nii.gz,0.8762,0.8070,0.9014,5.831,7.280,1.000
BRATS_34288.nii.gz,0.8880,0.8197,0.8996,5.000,8.000,1.000
BRATS_34289.nii.gz,0.8997,0.8486,0.9060,3.162,3.606,1.000
BRATS_34290.nii.gz,0.8973,0.8464,0.8995,3.000,3.000,1.000
BRATS_34291.nii.gz,0.8918,0.8450,0.9024,3.000,2.828,1.000
BRATS_34440.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34441.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34442.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34443.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34444.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
